date,cid,industry,amount
2013/9/1,實踐大學,觀光管理學系,118
2013/9/1,實踐大學,休閒產業管理學系,285
2013/9/1,實踐大學,服裝設計學系,559
2013/9/1,實踐大學,服裝設計學系,437
2013/9/1,實踐大學,服裝設計學系碩士班,31
2013/9/1,實踐大學,服裝設計學系碩士在職專班,11
2013/9/1,實踐大學,服飾設計與經營學系,495
2013/9/1,實踐大學,服飾設計與經營學系,158
2013/9/1,朝陽科技大學,應用英語系,504
2013/9/1,朝陽科技大學,應用英語系,194
2013/9/1,朝陽科技大學,應用英語系,46
2013/9/1,朝陽科技大學,視覺傳達設計系,501
2013/9/1,朝陽科技大學,視覺傳達設計系,301
2013/9/1,朝陽科技大學,工業設計系,405
2013/9/1,朝陽科技大學,工業設計系,204
2013/9/1,朝陽科技大學,工業設計系,49
2013/9/1,朝陽科技大學,工業設計系,31
2013/9/1,朝陽科技大學,優質化產品設計產業研發碩士專班,4
2013/9/1,朝陽科技大學,傳播藝術系,545
2013/9/1,朝陽科技大學,傳播藝術系,208
2013/9/1,朝陽科技大學,會計系,665
2013/9/1,朝陽科技大學,會計系,21
2013/9/1,朝陽科技大學,企業管理系,733
2013/9/1,朝陽科技大學,企業管理系,388
2013/9/1,朝陽科技大學,企業管理系,62
2013/9/1,朝陽科技大學,企業管理系,76
2013/9/1,朝陽科技大學,企業管理系高階產業經營碩士在職專班,28
2013/9/1,朝陽科技大學,企業管理系台灣產業策略發展博士班,23
2013/9/1,朝陽科技大學,財務金融學系,695
2013/9/1,朝陽科技大學,財務金融學系,177
2013/9/1,朝陽科技大學,財務金融學系,44
2013/9/1,朝陽科技大學,財務金融學系,47
2013/9/1,朝陽科技大學,保險金融管理系,664
2013/9/1,朝陽科技大學,保險金融管理系,1
2013/9/1,朝陽科技大學,保險金融管理系,19
2013/9/1,朝陽科技大學,保險金融管理系,45
2013/9/1,朝陽科技大學,行銷與流通管理系,540
2013/9/1,朝陽科技大學,行銷與流通管理系,407
2013/9/1,朝陽科技大學,銀髮產業管理系,473
2013/9/1,朝陽科技大學,銀髮產業管理系,183
2013/9/1,朝陽科技大學,生化科技產業研發碩士專班,2
2013/9/1,朝陽科技大學,應用化學系,372
2013/9/1,朝陽科技大學,應用化學系,33
2013/9/1,朝陽科技大學,應用化學系生化科技碩士班,25
2013/9/1,朝陽科技大學,應用化學系,26
2013/9/1,朝陽科技大學,應用化學系生化科技博士班,8
2013/9/1,朝陽科技大學,資訊管理系,667
2013/9/1,朝陽科技大學,資訊管理系,167
2013/9/1,朝陽科技大學,資訊管理系,77
2013/9/1,朝陽科技大學,資訊管理系,25
2013/9/1,朝陽科技大學,資訊管理系,20
2013/9/1,朝陽科技大學,資訊工程系,484
2013/9/1,朝陽科技大學,資訊工程系,204
2013/9/1,朝陽科技大學,資訊工程系,73
2013/9/1,朝陽科技大學,資訊工程系,19
2013/9/1,朝陽科技大學,資訊與通訊系,459
2013/9/1,朝陽科技大學,資訊與通訊系,124
2013/9/1,朝陽科技大學,資訊與通訊系,48
2013/9/1,朝陽科技大學,木工機器產業研發碩士專班,9
2013/9/1,朝陽科技大學,精密機械暨水下機電技術整合產業碩士專班,6
2013/9/1,朝陽科技大學,營建工程系,467
2013/9/1,朝陽科技大學,營建工程系,54
2013/9/1,朝陽科技大學,營建工程系,23
2013/9/1,朝陽科技大學,營建工程系,11
2013/9/1,朝陽科技大學,建材業行銷產業碩士專班,4
2013/9/1,朝陽科技大學,綠色營建科技產業研發碩士專班,1
2013/9/1,朝陽科技大學,工業工程與管理系,469
2013/9/1,朝陽科技大學,工業工程與管理系,176
2013/9/1,朝陽科技大學,工業工程與管理系,50
2013/9/1,朝陽科技大學,工業工程與管理系,32
2013/9/1,朝陽科技大學,環境工程與管理系,430
2013/9/1,朝陽科技大學,環境工程與管理系,38
2013/9/1,朝陽科技大學,環境工程與管理系,40
2013/9/1,朝陽科技大學,建築系,500
2013/9/1,朝陽科技大學,建築系建築及都市設計碩士班,62
2013/9/1,朝陽科技大學,建築系建築及都市設計博士班,13
2013/9/1,朝陽科技大學,景觀及都市設計系,235
2013/9/1,朝陽科技大學,社會工作系,481
2013/9/1,朝陽科技大學,社會工作系,179
2013/9/1,朝陽科技大學,社會工作系,39
2013/9/1,朝陽科技大學,幼兒保育系,461
2013/9/1,朝陽科技大學,幼兒保育系,151
2013/9/1,朝陽科技大學,幼兒保育系,56
2013/9/1,朝陽科技大學,幼兒保育系,71
2013/9/1,朝陽科技大學,休閒生活美學產業碩士專班,10
2013/9/1,朝陽科技大學,旅館經營產業碩士專班,1
2013/9/1,朝陽科技大學,休閒事業管理系,645
2013/9/1,朝陽科技大學,休閒事業管理系,610
2013/9/1,朝陽科技大學,休閒事業管理系,56
2013/9/1,朝陽科技大學,休閒事業管理系,74
2013/9/1,朝陽科技大學,綠色設計與生產管理產業碩士專班,2
2013/9/1,高雄醫學大學,性別研究所碩士班,26
2013/9/1,高雄醫學大學,心理學系,223
2013/9/1,高雄醫學大學,心理學系碩士班,53
2013/9/1,高雄醫學大學,醫務管理暨醫療資訊學系,205
2013/9/1,高雄醫學大學,醫務管理暨醫療資訊學系碩士班,25
2013/9/1,高雄醫學大學,醫務管理暨醫療資訊學系碩士在職專班,62
2013/9/1,高雄醫學大學,生物科技學系,165
2013/9/1,高雄醫學大學,生物科技學系碩士班,12
2013/9/1,高雄醫學大學,生物醫學暨環境生物學系,185
2013/9/1,高雄醫學大學,生物醫學暨環境生物學系碩士班,12
2013/9/1,高雄醫學大學,醫學系,1073
2013/9/1,高雄醫學大學,醫學系生物化學科碩士班,20
2013/9/1,高雄醫學大學,醫學系生理學科碩士班,12
2013/9/1,高雄醫學大學,醫學系神經學科碩士班,15
2013/9/1,高雄醫學大學,醫學系基因體醫學科碩士班,8
2013/9/1,高雄醫學大學,醫學系藥理學科碩士班,11
2013/9/1,高雄醫學大學,醫學研究所碩士班,54
2013/9/1,高雄醫學大學,醫學研究所博士班,117
2013/9/1,高雄醫學大學,臨床醫學研究所,14
2013/9/1,高雄醫學大學,臨床醫學研究所博士班,14
2013/9/1,高雄醫學大學,轉譯醫學博士學位學程,6
2013/9/1,高雄醫學大學,學士後醫學系,272
2013/9/1,高雄醫學大學,公共衛生學系,210
2013/9/1,高雄醫學大學,公共衛生學系公共衛生學碩士班,24
2013/9/1,高雄醫學大學,公共衛生學系職業安全衛生碩士班,18
2013/9/1,高雄醫學大學,公共衛生學系環境暨職業安全衛生博士班,23
2013/9/1,高雄醫學大學,環境職業醫學博士學位學程,3
2013/9/1,高雄醫學大學,藥學系,445
2013/9/1,高雄醫學大學,藥學系碩士班,30
2013/9/1,高雄醫學大學,藥學系臨床藥學碩士班,13
2013/9/1,高雄醫學大學,藥學系碩士在職專班,52
2013/9/1,高雄醫學大學,藥學系博士班,33
2013/9/1,高雄醫學大學,醫藥暨應用化學系,362
2013/9/1,高雄醫學大學,醫藥暨應用化學系碩士班,42
2013/9/1,高雄醫學大學,醫藥暨應用化學系碩士在職專班,3
2013/9/1,高雄醫學大學,醫藥暨應用化學系博士班,19
2013/9/1,高雄醫學大學,天然藥物研究所碩士班,31
2013/9/1,高雄醫學大學,天然藥物研究所博士班,28
2013/9/1,高雄醫學大學,香_品學系,221
2013/9/1,高雄醫學大學,香_品學系碩士班,16
2013/9/1,高雄醫學大學,物理治療學系,167
2013/9/1,高雄醫學大學,職能治療學系,169
2013/9/1,高雄醫學大學,職能治療學系碩士班,7
2013/9/1,高雄醫學大學,職能治療學系碩士在職專班,18
2013/9/1,高雄醫學大學,運動醫學系,211
2013/9/1,高雄醫學大學,運動醫學系碩士班,14
2013/9/1,高雄醫學大學,運動醫學系碩士在職專班,37
2013/9/1,高雄醫學大學,護理學系,283
2013/9/1,高雄醫學大學,護理學系碩士班,88
2013/9/1,高雄醫學大學,護理學系博士班,51
2013/9/1,高雄醫學大學,呼吸治療學系,174
2013/9/1,高雄醫學大學,呼吸治療學系二年制在職專班,1
2013/9/1,高雄醫學大學,腎臟照護學系二年制在職專班,128
2013/9/1,高雄醫學大學,醫學檢驗生物技術學系,139
2013/9/1,高雄醫學大學,醫學檢驗生物技術學系-甘比亞生物醫學學士專班,11
2013/9/1,高雄醫學大學,醫學檢驗生物技術學系碩士班,22
2013/9/1,高雄醫學大學,醫學檢驗生物技術學系博士班,9
2013/9/1,高雄醫學大學,醫學影像暨放射科學系,173
2013/9/1,高雄醫學大學,醫學影像暨放射科學系碩士班,9
2013/9/1,高雄醫學大學,醫學影像暨放射科學系碩士在職專班,14
2013/9/1,高雄醫學大學,牙醫學系,555
2013/9/1,高雄醫學大學,牙醫學系碩士班,16
2013/9/1,高雄醫學大學,牙醫學系碩士在職專班,8
2013/9/1,高雄醫學大學,牙醫學系博士班,32
2013/9/1,高雄醫學大學,口腔衛生學系,149
2013/9/1,高雄醫學大學,口腔衛生學系二年制在職專班,37
2013/9/1,高雄醫學大學,口腔衛生學系碩士班,11
2013/9/1,高雄醫學大學,口腔衛生學系碩士在職專班,38
2013/9/1,高雄醫學大學,毒理學博士學位學程,6
2013/9/1,高雄醫學大學,高齡長期照護碩士學位學程,8
2013/9/1,高雄醫學大學,學士後醫學檢驗數據整合判讀學士學位學程,14
2013/9/1,高雄醫學大學,醫學社會學與社會工作學系,223
2013/9/1,高雄醫學大學,醫學社會學與社會工作學系碩士班,30
2013/9/1,南華大學,幼兒教育學系,136
2013/9/1,南華大學,幼兒教育學系,1
2013/9/1,南華大學,幼兒教育學系碩士班,24
2013/9/1,南華大學,民族音樂學系,100
2013/9/1,南華大學,民族音樂學系碩士班,19
2013/9/1,南華大學,視覺與媒體藝術學系,150
2013/9/1,南華大學,視覺與媒體藝術學系碩士班,18
2013/9/1,南華大學,視覺與媒體藝術學系碩士班,31
2013/9/1,南華大學,文學系,126
2013/9/1,南華大學,文學系碩士班,34
2013/9/1,南華大學,文學系碩士班,35
2013/9/1,南華大學,外國語文學系,113
2013/9/1,南華大學,宗教學研究所,44
2013/9/1,南華大學,哲學與生命教育學系,69
2013/9/1,南華大學,哲學與生命教育學系碩士班,40
2013/9/1,南華大學,哲學與生命教育學系碩士班,47
2013/9/1,南華大學,生死學系,334
2013/9/1,南華大學,生死學系,44
2013/9/1,南華大學,生死學系碩士班,50
2013/9/1,南華大學,生死學系碩士班,94
2013/9/1,南華大學,創意產品設計學系,217
2013/9/1,南華大學,創意產品設計學系,5
2013/9/1,南華大學,創意產品設計學系碩士班,19
2013/9/1,南華大學,休閒產業經濟學系,99
2013/9/1,南華大學,休閒產業經濟學系碩士班,35
2013/9/1,南華大學,應用社會學系,217
2013/9/1,南華大學,應用社會學系社會學碩士班,41
2013/9/1,南華大學,應用社會學系教育社會學碩士班,38
2013/9/1,南華大學,歐洲研究所,39
2013/9/1,南華大學,國際暨大陸事務學系,137
2013/9/1,南華大學,國際暨大陸事務學系公共政策研究碩士班,32
2013/9/1,南華大學,國際暨大陸事務學系亞太研究碩士班,42
2013/9/1,南華大學,傳播學系,227
2013/9/1,南華大學,傳播學系,5
2013/9/1,南華大學,傳播學系碩士班,31
2013/9/1,南華大學,電子商務管理學系,131
2013/9/1,南華大學,會計資訊學系,21
2013/9/1,南華大學,企業管理系,236
2013/9/1,南華大學,企業管理系,22
2013/9/1,南華大學,企業管理系管理科學碩士班,22
2013/9/1,南華大學,企業管理系管理科學碩士班,63
2013/9/1,南華大學,企業管理系管理科學博士班,27
2013/9/1,南華大學,財務金融學系,140
2013/9/1,南華大學,財務金融學系財務管理碩士班,15
2013/9/1,南華大學,財務金融學系財務管理碩士班,16
2013/9/1,南華大學,非營利事業管理學系,1
2013/9/1,南華大學,非營利事業管理學系碩士班,27
2013/9/1,南華大學,非營利事業管理學系碩士班,60
2013/9/1,南華大學,文化創意事業管理學系,77
2013/9/1,南華大學,文化創意事業管理學系碩士班,31
2013/9/1,南華大學,文化創意事業管理學系碩士班,37
2013/9/1,南華大學,自然生物科技學系,186
2013/9/1,南華大學,資訊管理學系,253
2013/9/1,南華大學,資訊管理學系碩士班,28
2013/9/1,南華大學,資訊管理學系碩士班,82
2013/9/1,南華大學,資訊工程學系,187
2013/9/1,南華大學,建築與景觀學系,183
2013/9/1,南華大學,建築與景觀學系環境藝術碩士班,34
2013/9/1,南華大學,建築與景觀學系環境藝術碩士班,36
2013/9/1,南華大學,自然醫學研究所,26
2013/9/1,南華大學,旅遊管理學系,323
2013/9/1,南華大學,旅遊管理學系,4
2013/9/1,南華大學,旅遊管理學系休閒環境管理碩士班,41
2013/9/1,南華大學,旅遊管理學系旅遊管理碩士班,39
2013/9/1,南華大學,旅遊管理學系旅遊管理碩士班,45
2013/9/1,南華大學,科技學院,31
2013/9/1,真理大學,音樂應用學系,183
2013/9/1,真理大學,音樂應用學系碩士班產業經營與管理組,3
2013/9/1,真理大學,台灣文學系,147
2013/9/1,真理大學,應用外語學系,198
2013/9/1,真理大學,英美語文學系,434
2013/9/1,真理大學,英美語文學系,109
2013/9/1,真理大學,應用日語學系,447
2013/9/1,真理大學,應用日語學系,158
2013/9/1,真理大學,宗教文化與組織管理學系,121
2013/9/1,真理大學,宗教文化與組織管理學系碩士班,21
2013/9/1,真理大學,人文與資訊學系,197
2013/9/1,真理大學,經濟學系,342
2013/9/1,真理大學,經濟學系財經碩士班,18
2013/9/1,真理大學,會計資訊學系,358
2013/9/1,真理大學,企業管理學系,483
2013/9/1,真理大學,企業管理學系,107
2013/9/1,真理大學,企業管理學系碩士班,38
2013/9/1,真理大學,企業管理學系碩士班,7
2013/9/1,真理大學,國際貿易學系,462
2013/9/1,真理大學,國際貿易學系,78
2013/9/1,真理大學,財務金融學系,432
2013/9/1,真理大學,財政稅務學系,362
2013/9/1,真理大學,工業管理與經營資訊學系,544
2013/9/1,真理大學,法律學系,449
2013/9/1,真理大學,法律學系,126
2013/9/1,真理大學,應用數學系,104
2013/9/1,真理大學,統計與精算學系,152
2013/9/1,真理大學,統計與精算學系碩士班,16
2013/9/1,真理大學,資訊管理學系,392
2013/9/1,真理大學,資訊管理學系,81
2013/9/1,真理大學,資訊應用學系,5
2013/9/1,真理大學,資訊應用學系碩士班,4
2013/9/1,真理大學,資訊工程學系,350
2013/9/1,真理大學,資訊工程學系碩士班,21
2013/9/1,真理大學,餐旅管理學系,146
2013/9/1,真理大學,餐旅管理學系,4
2013/9/1,真理大學,觀光事業學系,458
2013/9/1,真理大學,觀光事業學系,164
2013/9/1,真理大學,觀光事業學系碩士班,10
2013/9/1,真理大學,觀光數位知識學系,318
2013/9/1,真理大學,休閒遊憩事業學系,96
2013/9/1,真理大學,休閒遊憩事業學系,8
2013/9/1,真理大學,休閒遊憩事業學系碩士班,32
2013/9/1,真理大學,生態觀光經營學系,7
2013/9/1,真理大學,運動健康與休閒學系,92
2013/9/1,真理大學,運動健康與休閒學系,13
2013/9/1,真理大學,運動管理學系,407
2013/9/1,真理大學,運動資訊傳播學系,171
2013/9/1,真理大學,航空運輸管理學系,118
